,Unnamed: 0,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
1930634,6988391,2008,12,8,1,1335.0,1310,1801.0,1800,CO,472,N17128,206.0,230.0,184.0,1.0,25.0,EWR,SJU,1608,6.0,16.0,0,N,0,,,,,
1930635,6988394,2008,12,8,1,1149.0,1110,1356.0,1319,CO,478,N47414,247.0,249.0,218.0,37.0,39.0,IAH,SFO,1635,7.0,22.0,0,N,0,0.0,0.0,37.0,0.0,0.0
1930636,6988397,2008,12,8,1,914.0,900,1042.0,1040,CO,481,N75851,268.0,280.0,252.0,2.0,14.0,CLE,LAS,1825,7.0,9.0,0,N,0,,,,,
1930637,6988405,2008,12,8,1,1229.0,1220,1737.0,1739,CO,494,N75853,188.0,199.0,165.0,-2.0,9.0,LAX,IAH,1379,10.0,13.0,0,N,0,,,,,
1930638,6988406,2008,12,8,1,746.0,740,923.0,923,CO,495,N17139,217.0,223.0,190.0,0.0,6.0,IAH,LAX,1379,12.0,15.0,0,N,0,,,,,
1930639,6988411,2008,12,8,1,1921.0,1915,2250.0,2245,CO,500,N25705,149.0,150.0,107.0,5.0,6.0,IAH,IND,845,4.0,38.0,0,N,0,,,,,
1930640,6988418,2008,12,8,1,1128.0,1110,1242.0,1225,CO,517,N16647,74.0,75.0,54.0,17.0,18.0,IAH,MFE,316,4.0,16.0,0,N,0,8.0,0.0,0.0,0.0,9.0
1930641,6988422,2008,12,8,1,851.0,845,1008.0,1005,CO,521,N24729,137.0,140.0,99.0,3.0,6.0,ATL,IAH,689,11.0,27.0,0,N,0,,,,,
1930642,6988426,2008,12,8,1,1039.0,955,1211.0,1149,CO,525,N75410,92.0,114.0,66.0,22.0,44.0,EWR,CLE,404,4.0,22.0,0,N,0,22.0,0.0,0.0,0.0,0.0
1930643,6988430,2008,12,8,1,1834.0,1815,27.0,2356,CO,529,N19623,233.0,221.0,187.0,31.0,19.0,DEN,EWR,1605,13.0,33.0,0,N,0,0.0,0.0,12.0,0.0,19.0
1930644,6988433,2008,12,8,1,2031.0,1910,2355.0,2300,CO,535,N38417,324.0,350.0,293.0,55.0,81.0,EWR,PHX,2133,7.0,24.0,0,N,0,0.0,0.0,0.0,0.0,55.0
1930645,6988438,2008,12,8,1,1418.0,1400,1702.0,1643,CO,547,N17245,164.0,163.0,138.0,19.0,18.0,ORD,IAH,925,14.0,12.0,0,N,0,18.0,0.0,1.0,0.0,0.0
1930646,6988440,2008,12,8,1,1322.0,1315,2130.0,2133,CO,549,N77261,308.0,318.0,288.0,-3.0,7.0,SFO,EWR,2565,7.0,13.0,0,N,0,,,,,
1930647,6988443,2008,12,8,1,1912.0,1904,2157.0,2153,CO,553,N16234,285.0,289.0,242.0,4.0,8.0,IAH,PDX,1825,5.0,38.0,0,N,0,,,,,
1930648,6988445,2008,12,8,1,908.0,900,1133.0,1124,CO,555,N77258,325.0,324.0,305.0,9.0,8.0,CLE,SFO,2161,9.0,11.0,0,N,0,,,,,
1930649,6988451,2008,12,8,1,858.0,850,1158.0,1149,CO,568,N57857,360.0,359.0,322.0,9.0,8.0,EWR,LAS,2227,6.0,32.0,0,N,0,,,,,
1930650,6988454,2008,12,8,1,1256.0,1245,1427.0,1418,CO,581,N75410,271.0,273.0,259.0,9.0,11.0,CLE,LAS,1825,5.0,7.0,0,N,0,,,,,
1930651,6988457,2008,12,8,1,1432.0,1425,1933.0,1935,CO,594,N57869,181.0,190.0,161.0,-2.0,7.0,LAX,IAH,1379,10.0,10.0,0,N,0,,,,,
1930652,6988464,2008,12,8,1,542.0,530,820.0,825,CO,611,N75853,218.0,235.0,193.0,-5.0,12.0,EWR,IAH,1400,14.0,11.0,0,N,0,,,,,
1930653,6988467,2008,12,8,1,1956.0,1900,2237.0,2159,CO,616,N52616,161.0,179.0,137.0,38.0,56.0,IAH,MSP,1034,11.0,13.0,0,N,0,0.0,0.0,38.0,0.0,0.0
1930654,6988469,2008,12,8,1,843.0,755,1137.0,1058,CO,618,N75426,174.0,183.0,144.0,39.0,48.0,EWR,TPA,998,6.0,24.0,0,N,0,0.0,39.0,0.0,0.0,0.0
1930655,6988478,2008,12,8,1,1250.0,1240,1854.0,1833,CO,629,N12225,244.0,233.0,222.0,21.0,10.0,DEN,EWR,1605,10.0,12.0,0,N,0,3.0,0.0,11.0,0.0,7.0
1930656,6988483,2008,12,8,1,2055.0,2040,2348.0,2336,CO,639,N24702,173.0,176.0,149.0,12.0,15.0,MIA,EWR,1086,9.0,15.0,0,N,0,,,,,
1930657,6988488,2008,12,8,1,1624.0,1615,1955.0,2000,CO,648,N13248,391.0,405.0,353.0,-5.0,9.0,EWR,SFO,2565,9.0,29.0,0,N,0,,,,,
1930658,6988495,2008,12,8,1,1731.0,1725,2014.0,2009,CO,667,N75854,283.0,284.0,257.0,5.0,6.0,IAH,SEA,1874,5.0,21.0,0,N,0,,,,,
1930659,6988497,2008,12,8,1,907.0,900,1135.0,1128,CO,669,N33289,268.0,268.0,248.0,7.0,7.0,CLE,PHX,1737,9.0,11.0,0,N,0,,,,,
1930660,6988503,2008,12,8,1,657.0,650,1136.0,1024,CO,683,N73278,,274.0,,,7.0,BOS,IAH,1597,6.0,19.0,0,N,1,,,,,
1930661,6988511,2008,12,8,1,1428.0,1419,1558.0,1545,CO,697,N37293,210.0,206.0,180.0,13.0,9.0,IAH,LAS,1222,6.0,24.0,0,N,0,,,,,
1930662,6988513,2008,12,8,1,1037.0,1030,1325.0,1339,CO,701,N38417,168.0,189.0,144.0,-14.0,7.0,EWR,FLL,1065,4.0,20.0,0,N,0,,,,,
1930663,6988521,2008,12,8,1,1218.0,1155,1320.0,1302,CO,723,N76508,62.0,67.0,45.0,18.0,23.0,IAH,MSY,305,3.0,14.0,0,N,0,18.0,0.0,0.0,0.0,0.0
1930664,6988523,2008,12,8,1,1144.0,1135,1649.0,1644,CO,726,N37408,185.0,189.0,170.0,5.0,9.0,ONT,IAH,1334,6.0,9.0,0,N,0,,,,,
1930665,6988526,2008,12,8,1,1910.0,1852,2339.0,2329,CO,732,N76503,209.0,217.0,165.0,10.0,18.0,IAH,LGA,1416,5.0,39.0,0,N,0,,,,,
1930666,6988527,2008,12,8,1,731.0,720,1045.0,1029,CO,733,N16647,254.0,249.0,207.0,16.0,11.0,LGA,IAH,1416,15.0,32.0,0,N,0,11.0,0.0,5.0,0.0,0.0
1930667,6988529,2008,12,8,1,1252.0,1235,1416.0,1358,CO,738,N73278,204.0,203.0,187.0,18.0,17.0,IAH,SAN,1303,2.0,15.0,0,N,0,17.0,0.0,1.0,0.0,0.0
1930668,6988537,2008,12,8,1,1910.0,1729,2336.0,2229,CO,761,N37615,206.0,240.0,183.0,67.0,101.0,SAT,EWR,1569,8.0,15.0,0,N,0,67.0,0.0,0.0,0.0,0.0
1930669,6988553,2008,12,8,1,1822.0,1815,2308.0,2306,CO,796,N76508,166.0,171.0,141.0,2.0,7.0,LAS,IAH,1222,6.0,19.0,0,N,0,,,,,
1930670,6988555,2008,12,8,1,1644.0,1456,1941.0,1801,CO,800,N38417,177.0,185.0,147.0,100.0,108.0,FLL,EWR,1065,12.0,18.0,0,N,0,100.0,0.0,0.0,0.0,0.0
1930671,6988557,2008,12,8,1,1517.0,1500,1818.0,1805,CO,811,N14107,241.0,245.0,205.0,13.0,17.0,EWR,IAH,1400,15.0,21.0,0,N,0,,,,,
1930672,6988563,2008,12,8,1,938.0,930,1222.0,1230,CO,870,N12218,164.0,180.0,144.0,-8.0,8.0,FLL,EWR,1065,5.0,15.0,0,N,0,,,,,
1930673,6988571,2008,12,8,1,1150.0,1100,1447.0,1407,CO,1006,N73406,117.0,127.0,99.0,40.0,50.0,IAH,TPA,787,6.0,12.0,0,N,0,40.0,0.0,0.0,0.0,0.0
1930674,6988572,2008,12,8,1,1800.0,1750,2218.0,2229,CO,1010,N17245,198.0,219.0,174.0,-11.0,10.0,IAH,EWR,1400,6.0,18.0,0,N,0,,,,,
1930675,6988584,2008,12,8,1,806.0,800,1615.0,1622,CO,1049,N14102,309.0,322.0,284.0,-7.0,6.0,SFO,EWR,2565,10.0,15.0,0,N,0,,,,,
1930676,6988594,2008,12,8,1,1622.0,1600,1928.0,1922,CO,1086,N77867,126.0,142.0,111.0,6.0,22.0,IAH,MCO,853,4.0,11.0,0,N,0,,,,,
1930677,6988612,2008,12,8,1,849.0,830,955.0,952,CO,1120,N16732,66.0,82.0,43.0,3.0,19.0,EWR,BOS,200,4.0,19.0,0,N,0,,,,,
1930678,6988616,2008,12,8,1,1051.0,1030,1155.0,1136,CO,1124,N14645,64.0,66.0,39.0,19.0,21.0,EWR,BOS,200,4.0,21.0,0,N,0,19.0,0.0,0.0,0.0,0.0
1930679,6988621,2008,12,8,1,708.0,645,1010.0,942,CO,1131,N33714,242.0,237.0,214.0,28.0,23.0,EWR,DFW,1372,5.0,23.0,0,N,0,0.0,23.0,5.0,0.0,0.0
1930680,6988624,2008,12,8,1,1041.0,1030,1450.0,1453,CO,1134,N33714,189.0,203.0,162.0,-3.0,11.0,DFW,EWR,1372,16.0,11.0,0,N,0,,,,,
1930681,6988645,2008,12,8,1,1107.0,1100,1315.0,1329,CO,1164,N14601,128.0,149.0,99.0,-14.0,7.0,ATL,EWR,745,13.0,16.0,0,N,0,,,,,
1930682,6988647,2008,12,8,1,1133.0,1115,1423.0,1437,CO,1166,N16617,110.0,142.0,91.0,-14.0,18.0,ORD,EWR,719,7.0,12.0,0,N,0,,,,,
1930683,6988654,2008,12,8,1,909.0,845,1056.0,1031,CO,1175,N16617,167.0,166.0,129.0,25.0,24.0,EWR,ORD,719,6.0,32.0,0,N,0,24.0,0.0,1.0,0.0,0.0
1930684,6988658,2008,12,8,1,653.0,645,815.0,817,CO,1179,N39297,142.0,152.0,123.0,-2.0,8.0,EWR,ORD,719,5.0,14.0,0,N,0,,,,,
1930685,6988675,2008,12,8,1,1438.0,1429,1742.0,1800,CO,1401,N17244,184.0,211.0,161.0,-18.0,9.0,MIA,EWR,1086,9.0,14.0,0,N,0,,,,,
1930686,6988676,2008,12,8,1,944.0,825,1243.0,1139,CO,1402,N14121,359.0,374.0,331.0,64.0,79.0,EWR,LAX,2454,6.0,22.0,0,N,0,64.0,0.0,0.0,0.0,0.0
1930687,6988686,2008,12,8,1,1041.0,1030,1339.0,1331,CO,1420,N23707,118.0,121.0,86.0,8.0,11.0,IAH,ATL,689,12.0,20.0,0,N,0,,,,,
1930688,6988689,2008,12,8,1,2114.0,2102,2218.0,2209,CO,1423,N47414,64.0,67.0,44.0,9.0,12.0,IAH,MSY,305,5.0,15.0,0,N,0,,,,,
1930689,6988694,2008,12,8,1,1721.0,1711,2021.0,2019,CO,1433,N78506,240.0,248.0,207.0,2.0,10.0,LGA,IAH,1416,15.0,18.0,0,N,0,,,,,
1930690,6988701,2008,12,8,1,1935.0,1915,2029.0,2018,CO,1441,N14230,54.0,63.0,33.0,11.0,20.0,IAH,AUS,140,5.0,16.0,0,N,0,,,,,
1930691,6988702,2008,12,8,1,811.0,800,1355.0,1335,CO,1444,N33286,224.0,215.0,202.0,20.0,11.0,SFO,IAH,1635,7.0,15.0,0,N,0,0.0,0.0,20.0,0.0,0.0
1930692,6988707,2008,12,8,1,1314.0,1304,1557.0,1630,CO,1453,N17229,163.0,206.0,142.0,-33.0,10.0,PBI,EWR,1024,7.0,14.0,0,N,0,,,,,
1930693,6988710,2008,12,8,1,1421.0,1411,1632.0,1635,CO,1461,N37252,131.0,144.0,118.0,-3.0,10.0,CLE,MCO,895,4.0,9.0,0,N,0,,,,,
1930694,6988719,2008,12,8,1,1949.0,1923,2311.0,2253,CO,1492,N69602,142.0,150.0,116.0,18.0,26.0,IAH,CMH,986,5.0,21.0,0,N,0,18.0,0.0,0.0,0.0,0.0
1930695,6988721,2008,12,8,1,108.0,100,547.0,540,CO,1496,N37420,159.0,160.0,138.0,7.0,8.0,LAS,IAH,1222,7.0,14.0,0,N,0,,,,,
1930696,6988726,2008,12,8,1,1539.0,1533,2333.0,2339,CO,1503,N79279,294.0,306.0,270.0,-6.0,6.0,LAX,EWR,2454,13.0,11.0,0,N,0,,,,,
1930697,6988738,2008,12,8,1,1304.0,1245,1553.0,1545,CO,1520,N17344,109.0,120.0,89.0,8.0,19.0,IAH,ATL,689,5.0,15.0,0,N,0,,,,,
1930698,6988748,2008,12,8,1,652.0,640,1029.0,1021,CO,1535,N73251,337.0,341.0,317.0,8.0,12.0,EWR,PHX,2133,7.0,13.0,0,N,0,,,,,
1930699,6988753,2008,12,8,1,1500.0,1450,1703.0,1701,CO,1545,N73256,183.0,191.0,162.0,2.0,10.0,CLE,IAH,1091,13.0,8.0,0,N,0,,,,,
1930700,6988754,2008,12,8,1,1245.0,1214,1847.0,1819,CO,1546,N14230,242.0,245.0,213.0,28.0,31.0,PDX,IAH,1825,21.0,8.0,0,N,0,2.0,0.0,0.0,0.0,26.0
1930701,6988763,2008,12,8,1,1201.0,1140,1704.0,1646,CO,1558,N24715,183.0,186.0,160.0,18.0,21.0,SNA,IAH,1347,9.0,14.0,0,N,0,18.0,0.0,0.0,0.0,0.0
1930702,6988769,2008,12,8,1,1227.0,1220,1751.0,1809,CO,1568,N33289,204.0,229.0,190.0,-18.0,7.0,PHX,CLE,1737,6.0,8.0,0,N,0,,,,,
1930703,6988780,2008,12,8,1,903.0,830,1234.0,1152,CO,1581,N37298,391.0,382.0,354.0,42.0,33.0,EWR,SEA,2401,4.0,33.0,0,N,0,33.0,0.0,9.0,0.0,0.0
1930704,6988781,2008,12,8,1,1324.0,1242,1610.0,1524,CO,1581,N37298,226.0,222.0,207.0,46.0,42.0,SEA,ANC,1449,6.0,13.0,0,N,0,0.0,0.0,4.0,0.0,42.0
1930705,6988791,2008,12,8,1,1108.0,910,1613.0,1425,CO,1594,N73259,185.0,195.0,161.0,108.0,118.0,LAX,IAH,1379,8.0,16.0,0,N,0,0.0,108.0,0.0,0.0,0.0
1930706,6988802,2008,12,8,1,1037.0,1018,1350.0,1318,CO,1617,N18622,193.0,180.0,163.0,32.0,19.0,MSP,IAH,1034,13.0,17.0,0,N,0,8.0,0.0,13.0,0.0,11.0
1930707,6988803,2008,12,8,1,1517.0,1435,1803.0,1734,CO,1618,N48127,166.0,179.0,142.0,29.0,42.0,EWR,TPA,998,5.0,19.0,0,N,0,0.0,0.0,0.0,0.0,29.0
1930708,6988807,2008,12,8,1,933.0,850,1158.0,1129,CO,1622,N14230,265.0,279.0,245.0,29.0,43.0,IAH,PDX,1825,7.0,13.0,0,N,0,29.0,0.0,0.0,0.0,0.0
1930709,6988813,2008,12,8,1,1637.0,1630,2026.0,2011,CO,1635,N37419,349.0,341.0,314.0,15.0,7.0,EWR,PHX,2133,6.0,29.0,0,N,0,7.0,0.0,8.0,0.0,0.0
1930710,6988816,2008,12,8,1,1051.0,1035,1312.0,1310,CO,1646,N17245,141.0,155.0,114.0,2.0,16.0,IAH,ORD,925,8.0,19.0,0,N,0,,,,,
1930711,6988818,2008,12,8,1,1557.0,1548,1922.0,1915,CO,1648,N78866,145.0,147.0,116.0,7.0,9.0,IAH,FLL,965,5.0,24.0,0,N,0,,,,,
1930712,6988827,2008,12,8,1,1449.0,1435,1645.0,1635,CO,1672,N33286,176.0,180.0,155.0,10.0,14.0,IAH,PHX,1009,6.0,15.0,0,N,0,,,,,
1930713,6988829,2008,12,8,1,1746.0,1727,2147.0,2138,CO,1676,N24211,181.0,191.0,161.0,9.0,19.0,IAH,PHL,1324,4.0,16.0,0,N,0,,,,,
1930714,6988833,2008,12,8,1,1156.0,1145,1503.0,1509,CO,1681,N11206,367.0,384.0,344.0,-6.0,11.0,EWR,SEA,2401,4.0,19.0,0,N,0,,,,,
1930715,6988835,2008,12,8,1,923.0,910,1201.0,1205,CO,1685,N12221,158.0,175.0,136.0,-4.0,13.0,CLE,FLL,1062,3.0,19.0,0,N,0,,,,,
1930716,6988843,2008,12,8,1,1828.0,1820,2323.0,2325,CO,1694,N73251,175.0,185.0,160.0,-2.0,8.0,LAX,IAH,1379,6.0,9.0,0,N,0,,,,,
1930717,6988852,2008,12,8,1,1538.0,1505,1658.0,1620,CO,1707,N73406,140.0,135.0,121.0,38.0,33.0,TPA,IAH,787,7.0,12.0,0,N,0,1.0,0.0,5.0,0.0,32.0
1930718,6988856,2008,12,8,1,1753.0,1725,2032.0,2020,CO,1712,N39418,279.0,295.0,259.0,12.0,28.0,SJU,IAH,2007,8.0,12.0,0,N,0,,,,,
1930719,6988858,2008,12,8,1,1239.0,1204,1828.0,1757,CO,1716,N79402,229.0,233.0,197.0,31.0,35.0,SFO,IAH,1635,20.0,12.0,0,N,0,0.0,0.0,0.0,0.0,31.0
1930720,6988874,2008,12,8,1,1914.0,1900,2233.0,2231,CO,1748,N32404,139.0,151.0,118.0,2.0,14.0,IAH,FLL,965,3.0,18.0,0,N,0,,,,,
1930721,6988883,2008,12,8,1,923.0,855,1155.0,1146,CO,1767,N31412,272.0,291.0,255.0,9.0,28.0,IAH,SEA,1874,3.0,14.0,0,N,0,,,,,
1930722,6988896,2008,12,8,1,1752.0,1705,2054.0,2025,CO,1800,N21108,182.0,200.0,144.0,29.0,47.0,FLL,EWR,1065,8.0,30.0,0,N,0,8.0,0.0,0.0,0.0,21.0
1930723,6988900,2008,12,8,1,643.0,600,1213.0,1134,CO,1810,N54241,210.0,214.0,193.0,39.0,43.0,SMF,IAH,1609,7.0,10.0,0,N,0,39.0,0.0,0.0,0.0,0.0
1930724,6988911,2008,12,8,1,1200.0,1154,1624.0,1621,CO,1832,N78506,204.0,207.0,184.0,3.0,6.0,IAH,LGA,1416,8.0,12.0,0,N,0,,,,,
1930725,6988923,2008,12,8,1,1741.0,1730,2000.0,1955,CO,1876,N78509,199.0,205.0,173.0,5.0,11.0,PIT,IAH,1117,12.0,14.0,0,N,0,,,,,
1930726,6988926,2008,12,8,1,1821.0,1815,2155.0,2130,CO,1881,N34282,394.0,375.0,347.0,25.0,6.0,EWR,SEA,2401,5.0,42.0,0,N,0,6.0,0.0,19.0,0.0,0.0
1930727,6988930,2008,12,8,1,1910.0,1838,2128.0,2053,CO,1889,N33292,258.0,255.0,221.0,35.0,32.0,IAH,SMF,1609,5.0,32.0,0,N,0,32.0,0.0,3.0,0.0,0.0
1930728,6988931,2008,12,8,1,901.0,855,1405.0,1403,CO,1890,N29717,184.0,188.0,169.0,2.0,6.0,SNA,IAH,1347,5.0,10.0,0,N,0,,,,,
1930729,6988941,2008,12,7,7,1435.0,1335,2012.0,1935,CO,15,N68061,637.0,660.0,610.0,37.0,60.0,EWR,HNL,4962,6.0,21.0,0,N,0,0.0,0.0,0.0,0.0,37.0
1930730,6988943,2008,12,7,7,1550.0,1345,1900.0,1647,CO,17,N14118,370.0,362.0,343.0,133.0,125.0,EWR,LAX,2454,10.0,17.0,0,N,0,125.0,0.0,8.0,0.0,0.0
1930731,6988944,2008,12,7,7,1426.0,1330,1703.0,1630,CO,23,N13110,217.0,240.0,192.0,33.0,56.0,EWR,IAH,1400,14.0,11.0,0,N,0,0.0,0.0,0.0,6.0,27.0
1930732,6988945,2008,12,7,7,1401.0,1125,1706.0,1448,CO,34,N37273,125.0,143.0,107.0,138.0,156.0,DEN,IAH,861,10.0,8.0,0,N,0,0.0,0.0,0.0,0.0,138.0
1930733,6988946,2008,12,7,7,1837.0,1820,2002.0,2003,CO,35,N78506,145.0,163.0,120.0,-1.0,17.0,IAH,DEN,861,9.0,16.0,0,N,0,,,,,
1930734,6988947,2008,12,7,7,1348.0,1325,1647.0,1633,CO,36,N24211,179.0,188.0,140.0,14.0,23.0,MCO,EWR,938,8.0,31.0,0,N,0,,,,,
1930735,6988948,2008,12,7,7,1357.0,1329,1625.0,1622,CO,37,N34137,148.0,173.0,132.0,3.0,28.0,EWR,MCO,938,3.0,13.0,0,N,0,,,,,
1930736,6988949,2008,12,7,7,1039.0,1030,1523.0,1459,CO,40,N68160,224.0,209.0,181.0,24.0,9.0,IAH,EWR,1400,25.0,18.0,0,N,0,0.0,0.0,24.0,0.0,0.0
1930737,6988950,2008,12,7,7,1649.0,1630,2017.0,1938,CO,45,N73251,208.0,188.0,152.0,39.0,19.0,EWR,MIA,1086,8.0,48.0,0,N,0,19.0,0.0,20.0,0.0,0.0
1930738,6988951,2008,12,7,7,1906.0,1900,2045.0,2046,CO,47,N57868,219.0,226.0,188.0,-1.0,6.0,IAH,LAX,1379,8.0,23.0,0,N,0,,,,,
1930739,6988955,2008,12,7,7,1452.0,1435,1929.0,1919,CO,62,N75426,217.0,224.0,186.0,10.0,17.0,IAH,EWR,1400,12.0,19.0,0,N,0,,,,,
1930740,6988959,2008,12,7,7,1946.0,1910,2341.0,2215,CO,88,N33262,295.0,245.0,204.0,86.0,36.0,EWR,IAH,1400,7.0,84.0,0,N,0,0.0,0.0,86.0,0.0,0.0
1930741,6988960,2008,12,7,7,641.0,630,1056.0,1044,CO,89,N16217,195.0,194.0,173.0,12.0,11.0,IAH,EWR,1400,8.0,14.0,0,N,0,,,,,
1930742,6988962,2008,12,7,7,1034.0,1010,1312.0,1301,CO,118,N19623,158.0,171.0,139.0,11.0,24.0,EWR,TPA,998,5.0,14.0,0,N,0,,,,,
1930743,6988973,2008,12,7,7,1445.0,1410,1755.0,1726,CO,155,N12313,190.0,196.0,161.0,29.0,35.0,PBI,EWR,1024,7.0,22.0,0,N,0,0.0,0.0,29.0,0.0,0.0
1930744,6988980,2008,12,7,7,1100.0,1015,1521.0,1407,CO,171,N14639,201.0,172.0,122.0,74.0,45.0,MSP,EWR,1008,11.0,68.0,0,N,0,0.0,0.0,74.0,0.0,0.0
1930745,6988982,2008,12,7,7,1050.0,1000,1144.0,1057,CO,179,N17627,54.0,57.0,37.0,47.0,50.0,IAH,SAT,191,4.0,13.0,0,N,0,47.0,0.0,0.0,0.0,0.0
1930746,6988984,2008,12,7,7,746.0,740,1550.0,1546,CO,186,N27722,304.0,306.0,274.0,4.0,6.0,SNA,EWR,2433,10.0,20.0,0,N,0,,,,,
1930747,6988992,2008,12,7,7,1153.0,1145,1256.0,1259,CO,197,N78866,183.0,194.0,161.0,-3.0,8.0,IAH,LAS,1222,9.0,13.0,0,N,0,,,,,
1930748,6988993,2008,12,7,7,2034.0,2015,12.0,2333,CO,204,N12218,218.0,198.0,153.0,39.0,19.0,EWR,FLL,1065,4.0,61.0,0,N,0,6.0,0.0,20.0,0.0,13.0
1930749,6989003,2008,12,7,7,1534.0,1355,1938.0,1812,CO,217,N17619,184.0,197.0,159.0,86.0,99.0,MSY,EWR,1167,11.0,14.0,0,N,0,0.0,0.0,86.0,0.0,0.0
1930750,6989004,2008,12,7,7,1332.0,1320,1616.0,1619,CO,218,N37298,164.0,179.0,145.0,-3.0,12.0,EWR,TPA,998,6.0,13.0,0,N,0,,,,,
1930751,6989005,2008,12,7,7,1409.0,1400,1728.0,1727,CO,219,N19623,199.0,207.0,146.0,1.0,9.0,TPA,EWR,998,23.0,30.0,0,N,0,,,,,
1930752,6989007,2008,12,7,7,1901.0,1810,2014.0,1934,CO,221,N14639,133.0,144.0,101.0,40.0,51.0,ATL,IAH,689,6.0,26.0,0,N,0,7.0,0.0,0.0,0.0,33.0
1930753,6989011,2008,12,7,7,1556.0,1540,1720.0,1727,CO,225,N37413,84.0,107.0,65.0,-7.0,16.0,EWR,CLE,404,7.0,12.0,0,N,0,,,,,
1930754,6989014,2008,12,7,7,1808.0,1730,2102.0,2013,CO,228,N24211,294.0,283.0,246.0,49.0,38.0,EWR,DEN,1605,9.0,39.0,0,N,0,0.0,38.0,11.0,0.0,0.0
1930755,6989018,2008,12,7,7,2015.0,1848,2300.0,2200,CO,233,N17627,225.0,252.0,188.0,60.0,87.0,LGA,IAH,1416,10.0,27.0,0,N,0,0.0,0.0,3.0,0.0,57.0
1930756,6989022,2008,12,7,7,1040.0,1025,1342.0,1325,CO,238,N16649,182.0,180.0,158.0,17.0,15.0,EWR,MIA,1086,9.0,15.0,0,N,0,15.0,0.0,2.0,0.0,0.0
1930757,6989030,2008,12,7,7,1245.0,1153,1749.0,1653,CO,251,N17644,244.0,240.0,218.0,56.0,52.0,AUS,EWR,1504,7.0,19.0,0,N,0,0.0,0.0,56.0,0.0,0.0
1930758,6989031,2008,12,7,7,1220.0,1214,1947.0,1946,CO,254,N76502,267.0,272.0,242.0,1.0,6.0,SFO,CLE,2161,8.0,17.0,0,N,0,,,,,
1930759,6989033,2008,12,7,7,1636.0,1625,2008.0,2003,CO,266,N16217,152.0,158.0,129.0,5.0,11.0,PHX,IAH,1009,9.0,14.0,0,N,0,,,,,
1930760,6989035,2008,12,7,7,2050.0,2000,13.0,2300,CO,268,N73291,383.0,360.0,325.0,73.0,50.0,EWR,LAS,2227,8.0,50.0,0,N,0,50.0,0.0,23.0,0.0,0.0
1930761,6989037,2008,12,7,7,2015.0,2000,2256.0,2254,CO,277,N17233,161.0,174.0,142.0,2.0,15.0,RSW,EWR,1068,7.0,12.0,0,N,0,,,,,
1930762,6989042,2008,12,7,7,723.0,715,1003.0,1001,CO,292,N75853,160.0,166.0,135.0,2.0,8.0,EWR,MCO,938,5.0,20.0,0,N,0,,,,,
1930763,6989047,2008,12,7,7,1346.0,1305,1625.0,1605,CO,301,N17104,159.0,180.0,136.0,20.0,41.0,EWR,FLL,1065,12.0,11.0,0,N,0,4.0,0.0,0.0,0.0,16.0
1930764,6989050,2008,12,7,7,1851.0,1757,2100.0,2010,CO,307,N14102,249.0,253.0,222.0,50.0,54.0,IAH,SFO,1635,8.0,19.0,0,N,0,0.0,0.0,50.0,0.0,0.0
1930765,6989053,2008,12,7,7,1808.0,1730,2110.0,2030,CO,311,N33284,242.0,240.0,189.0,40.0,38.0,EWR,IAH,1400,8.0,45.0,0,N,0,38.0,0.0,2.0,0.0,0.0
1930766,6989054,2008,12,7,7,1906.0,1805,39.0,2309,CO,312,N76254,273.0,244.0,201.0,90.0,61.0,EWR,BQN,1585,7.0,65.0,0,N,0,61.0,0.0,29.0,0.0,0.0
1930767,6989057,2008,12,7,7,1536.0,1445,1728.0,1657,CO,316,N27734,172.0,192.0,157.0,31.0,51.0,PIT,IAH,1117,6.0,9.0,0,N,0,31.0,0.0,0.0,0.0,0.0
1930768,6989059,2008,12,7,7,2246.0,1825,110.0,2135,CO,318,N24736,204.0,250.0,187.0,215.0,261.0,EWR,IAH,1400,5.0,12.0,0,N,0,215.0,0.0,0.0,0.0,0.0
1930769,6989063,2008,12,7,7,1438.0,1425,1610.0,1605,CO,325,N35204,92.0,100.0,78.0,5.0,13.0,EWR,CLE,404,5.0,9.0,0,N,0,,,,,
1930770,6989067,2008,12,7,7,808.0,745,1217.0,1205,CO,332,N37281,189.0,200.0,171.0,12.0,23.0,IAH,LGA,1416,7.0,11.0,0,N,0,,,,,
1930771,6989068,2008,12,7,7,1814.0,1705,2019.0,1910,CO,334,N34282,125.0,125.0,75.0,69.0,69.0,RDU,EWR,416,34.0,16.0,0,N,0,0.0,0.0,69.0,0.0,0.0
1930772,6989073,2008,12,7,7,1700.0,1610,1745.0,1706,CO,341,N13624,45.0,56.0,26.0,39.0,50.0,IAH,AUS,140,6.0,13.0,0,N,0,39.0,0.0,0.0,0.0,0.0
1930773,6989075,2008,12,7,7,1956.0,1920,2228.0,2204,CO,346,N12322,152.0,164.0,130.0,24.0,36.0,IAH,ORD,925,7.0,15.0,0,N,0,24.0,0.0,0.0,0.0,0.0
